"아이디","새주소 아이디","시설 아이디","시설명","위도","경도","건물군여부","시설용도분류","소재지 도로명주소","소재지 지번주소","기타","국가지점번호","데이터 기준일자"
"1530","","B1530","대원빌딩","37.501347","127.02546","BG_AB","FU_BA","서울특별시 서초구 강남대로 437","서울특별시 서초구 서초동 1305-3","","다사 5805 4478","2022-12-07 00:00:00.0"
"1531","","B1531","유화빌딩","37.501537","127.02537","BG_AB","FU_BA","서울특별시 서초구 강남대로 439","서울특별시 서초구 서초동 1305-2","","다사 5804 4480","2022-12-07 00:00:00.0"
"1532","","B1532","강남태영데시앙루브","37.502846","127.02454","BG_AB","FU_BA","서울특별시 서초구 강남대로 455","서울특별시 서초구 서초동 1303-35","","다사 5797 4494","2022-12-07 00:00:00.0"
"1533","","B1533","리젠메디컬타워","37.503468","127.02445","BG_AB","FU_BA","서울특별시 서초구 강남대로 463","서울특별시 서초구 서초동 1303-31","","다사 5796 4501","2022-12-07 00:00:00.0"
"1555","","B1555","강남지웰타워2","37.500027","127.025986","BG_AB","FU_BA","서울특별시 서초구 서초대로77길 24","서울특별시 서초구 서초동 1306-4","","다사 5810 4463","2022-12-07 00:00:00.0"
"1556","","B1556","아라타워","37.497932","127.026535","BG_AB","FU_BA","서울특별시 서초구 서초대로77길 3","서울특별시 서초구 서초동 1317-20","","다사 5814 4440","2022-12-07 00:00:00.0"
"1557","","B1557","로이어즈타워","37.49309","127.01349","BG_AB","FU_BA","서울특별시 서초구 서초중앙로 125","서울특별시 서초구 서초동 1573-10","","다사 5699 4387","2022-12-07 00:00:00.0"
"1558","","B1558","일이타워","37.493313","127.014084","BG_AB","FU_BA","서울특별시 서초구 서초중앙로 130","서울특별시 서초구 서초동 1672-9","","다사 5704 4389","2022-12-07 00:00:00.0"
"1559","","B1559","동화반포프라자","37.502254","127.011986","BG_AB","FU_BA","서울특별시 서초구 서초중앙로 230","서울특별시 서초구 반포동 32-2","","다사 5686 4488","2022-12-07 00:00:00.0"
"1579","","B1579","한진타운종합상가","37.55588","127.029205","BG_AB","FU_BA","서울특별시 성동구 행당로 82","서울특별시 성동구 행당동 346","","다사 5841 5082","2022-12-07 00:00:00.0"
"1580","","B1580","행당동대림아파트상가","37.557903","127.027115","BG_AB","FU_BA","서울특별시 성동구 행당로 79","서울특별시 성동구 행당동 347","","다사 5823 5105","2022-12-07 00:00:00.0"
"1582","","B1582","성북성심빌딩","37.598392","127.021454","BG_AA","FU_BA","서울특별시 성북구 동소문로 181","서울특별시 성북구 돈암동 48-4","","다사 5775 5554","2022-12-07 00:00:00.0"
"1584","","B1584","강윤빌딩","37.59217","127.01547","BG_AA","FU_BA","서울특별시 성북구 동소문로 92","서울특별시 성북구 동소문동5가 67-1","","다사 5722 5486","2022-12-07 00:00:00.0"
"1585","","B1585","삼경빌딩","37.59282","127.01601","BG_AB","FU_BA","서울특별시 성북구 동소문로 97","서울특별시 성북구 동소문동6가 130","","다사 5727 5493","2022-12-07 00:00:00.0"
"1587","","B1587","기업은행","37.59312","127.01617","BG_AB","FU_BA","서울특별시 성북구 아리랑로 3","서울특별시 성북구 동소문동6가 133-1","","다사 5728 5496","2022-12-07 00:00:00.0"
"1588","","B1588","에스엠메디칼","37.611435","127.035545","BG_AA","FU_BA","서울특별시 성북구 월계로 52","서울특별시 성북구 하월곡동 79-107","","다사 5900 5699","2022-12-07 00:00:00.0"
"400","","B0400","서울특별시교육청강서도서관","37.54787","126.85993","BG_AA","FU_BB","서울특별시 강서구 등촌로51나길 29","서울특별시 강서구 등촌동 520-6","","다사 4345 5002","2022-12-07 00:00:00.0"
"401","","B0401","겸재정선미술관","37.572216","126.838394","BG_AA","FU_BC","서울특별시 강서구 양천로47길 36","서울특별시 강서구 가양동 243-1","","다사 4157 5274","2022-12-07 00:00:00.0"
"402","","B0402","가양도서관","37.559574","126.864914","BG_AA","FU_BB","서울특별시 강서구 양천로61길 101","서울특별시 강서구 가양동 1493","","다사 4390 5132","2022-12-07 00:00:00.0"
"404","","B0404","허준박물관","37.568024","126.850975","BG_AA","FU_BC","서울특별시 강서구 허준로 87","서울특별시 강서구 가양동 26-5","","다사 4268 5227","2022-12-07 00:00:00.0"
"405","","B0405","기생충박물관","37.553623","126.850746","BG_AA","FU_BC","서울특별시 강서구 화곡로 335","서울특별시 강서구 화곡동 1097","","다사 4265 5067","2022-12-07 00:00:00.0"
"406","","B0406","서울대학교 미술관","37.466434","126.9497","BG_AA","FU_BC","","서울특별시 관악구 신림동 156","","다사 5133 4094","2022-12-07 00:00:00.0"
"408","","B0408","성현동작은도서관","37.48731","126.95622","BG_AB","FU_BB","서울특별시 관악구 관악로37길 56","서울특별시 관악구 봉천동 1703-1","","다사 5192 4325","2022-12-07 00:00:00.0"
"1068","","B1068","학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원)","37.587147","127.026985","BG_AA","FU_BD","서울특별시 성북구 고려대로 73","서울특별시 성북구 안암동5가 126-1","정문공사중","다사 5823 5429","2022-12-07 00:00:00.0"
"410","","B0410","호림박물관(신림본관)","37.48111","126.918365","BG_AA","FU_BC","서울특별시 관악구 남부순환로152길 53","서울특별시 관악구 신림동 1707","","다사 4857 4258","2022-12-07 00:00:00.0"
"412","","B0412","관악중앙도서관","37.467514","126.94481","BG_AB","FU_BB","서울특별시 관악구 신림로3길 35","서울특별시 관악구 신림동 209-1","","다사 5090 4106","2022-12-07 00:00:00.0"
"413","","B0413","조원도서관","37.48256","126.90779","BG_AA","FU_BB","서울특별시 관악구 조원로12길 25","서울특별시 관악구 신림동 568-27","","다사 4764 4275","2022-12-07 00:00:00.0"
"2134","","P0004","개포서근린공원","37.488758","127.06396","","FU_BI","","서울특별시 강남구 개포동 180","","다사 6145 4336","2022-12-07 00:00:00.0"
"414","","B0414","구의제3동도서관","37.538006","127.091965","BG_AB","FU_BB","서울특별시 광진구 강변역로 17","서울특별시 광진구 구의동 587-29","","다사 6395 4882","2022-12-07 00:00:00.0"
"415","","B0415","건국대학교 박물관","37.54239","127.07561","BG_AA","FU_BC","서울특별시 광진구 능동로 120","서울특별시 광진구 화양동 393-1","","다사 6250 4931","2022-12-07 00:00:00.0"
"1589","","B1589","BJ빌딩","37.600918","127.034294","BG_AA","FU_BA","서울특별시 성북구 종암로 120","서울특별시 성북구 종암동 3-1237","","다사 5889 5582","2022-12-07 00:00:00.0"
"1590","","B1590","삼원빌딩","37.49113","127.12625","BG_AB","FU_BA","서울특별시 송파구 동남로 138","서울특별시 송파구 문정동 4-4","","다사 6696 4360","2022-12-07 00:00:00.0"
"1593","","B1593","엠스테이트","37.48582","127.12063","BG_AB","FU_BA","서울특별시 송파구 법원로 114","서울특별시 송파구 문정동 191-23","","다사 6646 4302","2022-12-07 00:00:00.0"
"1594","","B1594","문정에스케이브이원지엘메트로시티","37.48685","127.12043","BG_AB","FU_BA","서울특별시 송파구 법원로 128","서울특별시 송파구 문정동 204-2","","다사 6644 4313","2022-12-07 00:00:00.0"
"1595","","B1595","동서울빌딩","37.49834","127.1208","BG_AB","FU_BA","서울특별시 송파구 송이로 87","서울특별시 송파구 가락동 48-12","","다사 6648 4440","2022-12-07 00:00:00.0"
"1596","","B1596","파크하비오","37.4815","127.12273","BG_AB","FU_BA","서울특별시 송파구 송파대로 111","서울특별시 송파구 문정동 618","","다사 6664 4254","2022-12-07 00:00:00.0"
"1597","","B1597","문정역테라타워","37.484795","127.12151","BG_AB","FU_BA","서울특별시 송파구 송파대로 167","서울특별시 송파구 문정동 324-1","","다사 6653 4290","2022-12-07 00:00:00.0"
"438","","B0438","금천구립독산도서관","37.467495","126.90807","BG_AA","FU_BB","서울특별시 금천구 독산로54길 114","서울특별시 금천구 독산동 375-2","","다사 4765 4108","2022-12-07 00:00:00.0"
"440","","B0440","서울과학기술대학교 미술관","37.635086","127.07853","BG_AB","FU_BC","서울특별시 노원구 공릉로 232","서울특별시 노원구 하계동 78-1","","다사 6281 5959","2022-12-07 00:00:00.0"
"442","","B0442","화랑도서관","37.621586","127.08307","BG_AA","FU_BB","서울특별시 노원구 노원로1나길 10","서울특별시 노원구 공릉동 87-5","","다사 6320 5809","2022-12-07 00:00:00.0"
"443","","B0443","노원중앙도서관","37.66101","127.06518","BG_AA","FU_BB","서울특별시 노원구 노원로34길 43","서울특별시 노원구 상계동 686","","다사 6164 6247","2022-12-07 00:00:00.0"
"448","","B0448","한내지혜의숲도서관","37.623596","127.06879","BG_AA","FU_BB","","서울특별시 노원구 월계동 1-1","","다사 6194 5832","2022-12-07 00:00:00.0"
"1104","","B1104","자닮인요양병원","37.49877","127.12037","BG_AA","FU_BD","서울특별시 송파구 송이로 81","서울특별시 송파구 가락동 48-3","폐업","다사 6644 4445","2022-12-07 00:00:00.0"
"449","","B0449","월계어린이도서관","37.62426","127.050804","BG_AB","FU_BB","서울특별시 노원구 월계로42길 9","서울특별시 노원구 월계동 936","","다사 6036 5840","2022-12-07 00:00:00.0"
"450","","B0450","월계도서관","37.62864","127.0561","BG_AA","FU_BB","서울특별시 노원구 월계로 319","서울특별시 노원구 월계동 598","","다사 6083 5889","2022-12-07 00:00:00.0"
"1099","","B1099","경찰병원","37.496246","127.12348","BG_AA","FU_BD","서울특별시 송파구 송이로 123","서울특별시 송파구 가락동 58","","다사 6671 4417","2022-12-07 00:00:00.0"
"1599","","B1599","헬리오시티","37.499313","127.11178","BG_AB","FU_BA","서울특별시 송파구 송파대로 345","서울특별시 송파구 가락동 913","","다사 6568 4452","2022-12-07 00:00:00.0"
"1600","","B1600","영빌딩","37.504726","127.10809","BG_AB","FU_BA","서울특별시 송파구 송파대로 422","서울특별시 송파구 송파동 84-7","","다사 6536 4512","2022-12-07 00:00:00.0"
"1601","","B1601","송파성원쌍떼빌","37.495064","127.12044","BG_AB","FU_BA","서울특별시 송파구 송파대로28길 27","서울특별시 송파구 가락동 80","","다사 6644 4404","2022-12-07 00:00:00.0"
"1604","","B1604","효창타워","37.51147","127.0817","BG_AB","FU_BA","서울특별시 송파구 올림픽로 100","서울특별시 송파구 잠실동 181-3","","다사 6303 4588","2022-12-07 00:00:00.0"
"1606","","B1606","서경빌딩","37.511417","127.08319","BG_AB","FU_BA","서울특별시 송파구 올림픽로 114","서울특별시 송파구 잠실동 184","","다사 6316 4587","2022-12-07 00:00:00.0"
"1609","","B1609","잠실파인애플상가","37.512104","127.08419","BG_AB","FU_BA","서울특별시 송파구 올림픽로 119","서울특별시 송파구 잠실동 19-9","","다사 6325 4595","2022-12-07 00:00:00.0"
"1611","","B1611","잠실시그마타워","37.51462","127.10252","BG_AB","FU_BA","서울특별시 송파구 올림픽로 289","서울특별시 송파구 신천동 7-19","","다사 6487 4622","2022-12-07 00:00:00.0"
"1612","","B1612","잠실푸르지오월드마크","37.517437","127.10358","BG_AB","FU_BA","서울특별시 송파구 올림픽로35가길 9","서울특별시 송파구 신천동 11-4","","다사 6496 4653","2022-12-07 00:00:00.0"
"1614","","B1614","장미A상가","37.51734","127.10073","BG_AB","FU_BA","서울특별시 송파구 올림픽로35길 124","서울특별시 송파구 신천동 7","","다사 6471 4652","2022-12-07 00:00:00.0"
"1616","","B1616","파크리오","37.521236","127.104164","BG_AB","FU_BA","서울특별시 송파구 올림픽로37길 130","서울특별시 송파구 신천동 17-4","","다사 6502 4695","2022-12-07 00:00:00.0"
"1617","","B1617","목동대우마이빌","37.549503","126.866905","BG_AB","FU_BA","서울특별시 양천구 공항대로 552","서울특별시 양천구 목동 603-2","","다사 4407 5020","2022-12-07 00:00:00.0"
"1618","","B1618","목동태영프라자","37.532825","126.86416","BG_AB","FU_BA","서울특별시 양천구 등촌로 32","서울특별시 양천구 목동 792-4","","다사 4382 4835","2022-12-07 00:00:00.0"
"1619","","B1619","현대41타워","37.528175","126.87582","BG_AA","FU_BA","서울특별시 양천구 목동동로 293","서울특별시 양천구 목동 917-9","","다사 4484 4783","2022-12-07 00:00:00.0"
"1620","","B1620","광장상가","37.535606","126.87876","BG_AB","FU_BA","서울특별시 양천구 목동동로 379","서울특별시 양천구 목동 907-17","","다사 4511 4865","2022-12-07 00:00:00.0"
"1626","","B1626","목동제일병원가","37.522312","126.87478","BG_AB","FU_BD","서울특별시 양천구 신목로 86","서울특별시 양천구 신정동 118-20","","다사 4475 4718","2022-12-07 00:00:00.0"
"1627","","B1627","목동트라팰리스","37.525562","126.870285","BG_AB","FU_BA","서울특별시 양천구 오목로 299","서울특별시 양천구 목동 962","","다사 4435 4754","2022-12-07 00:00:00.0"
"1607","","B1607","메디씨티빌딩","37.511406","127.083466","BG_AB","FU_BA","서울특별시 송파구 올림픽로 116","서울특별시 송파구 잠실동 184-1","","다사 6318 4587","2022-12-07 00:00:00.0"
"451","","B0451","불암도서관","37.645275","127.08289","BG_AA","FU_BB","서울특별시 노원구 중계로8길 20","서울특별시 노원구 중계동 38-1","","다사 6320 6072","2022-12-07 00:00:00.0"
"456","","B0456","삼육대학교 박물관","37.642315","127.10794","BG_AB","FU_BC","서울특별시 노원구 화랑로 815","서울특별시 노원구 공릉동 26-21","","다사 6541 6038","2022-12-07 00:00:00.0"
"457","","B0457","도봉아이나라도서관","37.659054","127.04951","BG_AA","FU_BB","서울특별시 도봉구 노해로69길 151","서울특별시 도봉구 창동 808-1","","다사 6026 6226","2022-12-07 00:00:00.0"
"458","","B0458","도봉문화정보도서관","37.64457","127.044","BG_AA","FU_BB","서울특별시 도봉구 덕릉로 315","서울특별시 도봉구 창동 418","","다사 5977 6066","2022-12-07 00:00:00.0"
"460","","B0460","서울특별시교육청도봉도서관","37.65268","127.01297","BG_AA","FU_BB","서울특별시 도봉구 삼양로 556","서울특별시 도봉구 쌍문동 422-163","","다사 5703 6157","2022-12-07 00:00:00.0"
"461","","B0461","덕성여자대학교 박물관","37.65299","127.016495","BG_AB","FU_BC","서울특별시 도봉구 삼양로144길 33","서울특별시 도봉구 쌍문동 419","","다사 5735 6160","2022-12-07 00:00:00.0"
"463","","B0463","둘리뮤지엄","37.65228","127.02761","BG_AA","FU_BC","서울특별시 도봉구 시루봉로1길 6","서울특별시 도봉구 쌍문동 산 240-5","","다사 5833 6152","2022-12-07 00:00:00.0"
"464","","B0464","경희대학교 한의학역사박물관(휴관)","37.596943","127.0528","BG_AB","FU_BC","서울특별시 동대문구 경희대로 26","서울특별시 동대문구 회기동 1-5","","다사 6052 5537","2022-12-07 00:00:00.0"
"465","","B0465","휘경어린이도서관","37.588657","127.06062","BG_AA","FU_BB","서울특별시 동대문구 망우로18가길 38","서울특별시 동대문구 휘경동 282-4","","다사 6120 5445","2022-12-07 00:00:00.0"
"1628","","B1628","현대하이페리온","37.52484","126.87004","BG_AB","FU_BA","서울특별시 양천구 오목로 300","서울특별시 양천구 목동 961","","다사 4433 4746","2022-12-07 00:00:00.0"
